_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,Latitude2,Longitude2,distance,min(distance)
5223449,49:39.4,CA,BC,Langley,49.0784,-122.623,POI1,53.546167,-113.485734,807.01184,807.01184
5223508,49:39.4,CA,AB,Calgary,51.0905,-114.182,POI1,53.546167,-113.485734,277.3406,277.3406
5223551,49:39.5,CA,BC,Surrey,49.20721,-122.83658,POI1,53.546167,-113.485734,809.44574,809.44574
5223580,49:40.0,CA,ON,Richmond Hill,43.844,-79.402,POI3,45.521629,-73.566024,498.67435,498.67435
5223594,49:40.3,CA,AB,Edmonton,53.587,-113.441,POI1,53.546167,-113.485734,5.425651,5.425651
5223643,49:43.6,CA,AB,Sherwood Park,53.55066,-113.27563,POI1,53.546167,-113.485734,13.935385,13.935385
5223709,49:43.7,CA,ON,Markham,43.8451,-79.3175,POI3,45.521629,-73.566024,492.42188,492.42188
5223797,49:41.6,CA,AB,Calgary,51.1264,-114.1419,POI1,53.546167,-113.485734,272.94247,272.94247
5223871,49:44.2,CA,AB,Airdrie,51.2889,-114.015,POI1,53.546167,-113.485734,253.74402,253.74402
5223919,49:45.4,CA,AB,Calgary,51.0818,-113.959,POI1,53.546167,-113.485734,276.10925,276.10925
5223975,49:42.9,CA,AB,Edmonton,53.60751,-113.4872,POI1,53.546167,-113.485734,6.8279886,6.8279886
5224002,49:42.9,CA,AB,Calgary,51.0486,-113.968,POI1,53.546167,-113.485734,279.85056,279.85056
5224039,49:43.5,CA,ON,Woodbridge,43.8128,-79.5552,POI3,45.521629,-73.566024,511.34415,511.34415
5224108,49:43.7,CA,QC,Fleurimont,45.42342,-71.88088,POI3,45.521629,-73.566024,132.22046,132.22046
5224234,49:43.9,CA,QC,Montréal,45.4816,-73.5825,POI3,45.521629,-73.566024,4.6314955,4.6314955
5224280,49:43.5,CA,AB,Lethbridge,49.6976,-112.848,POI1,53.546167,-113.485734,430.45862,430.45862
5224308,49:43.8,CA,QC,Longueuil,45.537,-73.507,POI3,45.521629,-73.566024,4.9171185,4.9171185
5224315,49:44.4,CA,ON,Brampton,43.68347,-79.76019,POI3,45.521629,-73.566024,532.3054,532.3054
5224389,49:46.6,CA,AB,Fort Mcmurray,56.73219,-111.44629,POI1,53.546167,-113.485734,377.73816,377.73816
5224474,49:46.1,CA,SK,Saskatoon,52.1225,-106.72488,POI1,53.546167,-113.485734,482.17093,482.17093
5224478,49:44.5,CA,AB,Fort Mcmurray,56.72832,-111.37195,POI1,53.546167,-113.485734,378.99286,378.99286
5224566,49:44.8,CA,SK,Saskatoon,52.1225,-106.72488,POI1,53.546167,-113.485734,482.17093,482.17093
5224592,49:48.7,CA,AB,Edmonton,53.48528,-113.39853,POI1,53.546167,-113.485734,8.909692,8.909692
5224681,49:49.6,CA,MB,Winnipeg,49.893,-97.001,POI1,53.546167,-113.485734,1206.1927,1206.1927
5224734,49:48.6,CA,QC,Montréal,45.6522,-73.5023,POI3,45.521629,-73.566024,15.340471,15.340471
5224789,49:51.3,CA,ON,Toronto,43.6735,-79.403,POI3,45.521629,-73.566024,506.74142,506.74142
5224827,49:49.2,CA,ON,Toronto,43.6319,-79.3716,POI3,45.521629,-73.566024,506.51083,506.51083
5224840,49:50.8,CA,AB,Edmonton,53.572,-113.433,POI1,53.546167,-113.485734,4.52526,4.52526
5224902,49:48.9,CA,AB,Calgary,51.063,-113.889,POI1,53.546167,-113.485734,277.6742,277.6742
5224926,49:49.6,CA,AB,Edmonton,53.54813,-113.59428,POI1,53.546167,-113.485734,7.198332,7.198332
5225016,49:52.1,CA,AB,Edmonton,53.54813,-113.59428,POI1,53.546167,-113.485734,7.198332,7.198332
5225111,49:50.5,CA,QC,Montréal,45.53331,-73.67479,POI3,45.521629,-73.566024,8.595414,8.595414
5225157,49:54.6,CA,ON,Richmond Hill,43.93445,-79.47661,POI3,45.521629,-73.566024,500.19696,500.19696
5225185,49:54.6,CA,ON,Kitchener,43.4233,-80.5383,POI3,45.521629,-73.566024,601.5059,601.5059
5225229,49:54.7,CA,AB,Edmonton,53.5185,-113.6579,POI1,53.546167,-113.485734,11.824062,11.824062
5225246,49:54.8,CA,QC,Montréal,45.5514,-73.6116,POI3,45.521629,-73.566024,4.8601074,4.8601074
5225305,49:51.2,CA,AB,Airdrie,51.2889,-114.015,POI1,53.546167,-113.485734,253.74402,253.74402
5225395,49:52.1,CA,AB,Calgary,50.92258,-114.11548,POI1,53.546167,-113.485734,295.0811,295.0811
5225484,49:53.6,CA,AB,Edmonton,53.5366,-113.5103,POI1,53.546167,-113.485734,1.9457755,1.9457755
5225552,49:54.6,CA,SK,Saskatoon,52.1087,-106.62226,POI1,53.546167,-113.485734,489.26767,489.26767
5225634,49:54.7,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,53.546167,-113.485734,378.4928,378.4928
5225644,49:54.5,CA,ON,London,43.0061,-81.2962,POI3,45.521629,-73.566024,677.21136,677.21136
5225707,49:56.9,CA,AB,Fort Mcmurray,56.74285,-111.47653,POI1,53.546167,-113.485734,378.19052,378.19052
5225727,49:54.7,CA,ON,Waterloo,43.4634,-80.5201,POI3,45.521629,-73.566024,598.28503,598.28503
5225768,49:54.6,CA,ON,Toronto,43.7056,-79.4279,POI3,45.521629,-73.566024,507.00302,507.00302
5225852,49:54.7,CA,ON,Pickering,43.9016,-78.5874,POI3,45.521629,-73.566024,436.6269,436.6269
5225948,49:55.4,CA,ON,Burlington,43.3889,-79.7682,POI3,45.521629,-73.566024,547.36865,547.36865
5226035,49:58.2,CA,ON,Niagara Falls,43.0991,-79.11244,POI3,45.521629,-73.566024,517.7919,517.7919
5226078,49:58.8,CA,AB,Edmonton,53.62232,-113.61268,POI1,53.546167,-113.485734,11.938127,11.938127
5226189,49:56.1,CA,AB,Red Deer,52.2981,-113.822,POI1,53.546167,-113.485734,140.71979,140.71979
5226210,49:56.4,CA,AB,Edmonton,53.49909,-113.5006,POI1,53.546167,-113.485734,5.3314486,5.3314486
5226273,49:57.2,CA,AB,Morinville,53.80048,-113.62478,POI1,53.546167,-113.485734,29.759056,29.759056
5226290,49:55.2,CA,AB,Edmonton,53.5141,-113.601,POI1,53.546167,-113.485734,8.435678,8.435678
5226343,49:55.6,CA,BC,Saanich,48.469,-123.342,POI1,53.546167,-113.485734,891.69354,891.69354
5226378,49:58.4,CA,AB,Edmonton,53.521,-113.5324,POI1,53.546167,-113.485734,4.1737313,4.1737313
5226436,49:58.7,CA,AB,Eckville,52.3501,-114.3687,POI1,53.546167,-113.485734,145.73445,145.73445
5226478,49:59.0,CA,AB,Edmonton,53.60844,-113.45967,POI1,53.546167,-113.485734,7.142593,7.142593
5226513,49:59.4,CA,AB,Edmonton,53.60844,-113.45967,POI1,53.546167,-113.485734,7.142593,7.142593
5226541,49:57.2,CA,AB,Leduc,53.2668,-113.552,POI1,53.546167,-113.485734,31.402618,31.402618
5226732,49:58.7,CA,AB,Wood Buffalo,56.7538,-111.435,POI1,53.546167,-113.485734,380.2324,380.2324
5226822,50:00.5,CA,AB,Airdrie,51.3082,-114.0398,POI1,53.546167,-113.485734,251.86433,251.86433
5226848,50:01.3,CA,AB,Calgary,51.0823,-113.9578,POI1,53.546167,-113.485734,276.04443,276.04443
5226863,50:00.0,CA,BC,Vancouver,49.265,-123.256,POI1,53.546167,-113.485734,828.9469,828.9469
5226911,50:00.7,CA,AB,Edmonton,53.4159,-113.445,POI1,53.546167,-113.485734,14.7481575,14.7481575
5226942,50:01.4,CA,AB,Calgary,51.0823,-113.9578,POI1,53.546167,-113.485734,276.04443,276.04443
5226956,50:03.2,CA,AB,Coronation,52.1033,-111.45,POI1,53.546167,-113.485734,211.19948,211.19948
5227044,50:00.8,CA,AB,Calgary,50.995,-114.08671,POI1,53.546167,-113.485734,286.82068,286.82068
5227113,50:02.6,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3,45.521629,-73.566024,224.92677,224.92677
5227204,50:01.9,CA,AB,Sherwood Park,53.5167,-113.3167,POI1,53.546167,-113.485734,11.678572,11.678572
5227289,50:02.7,CA,ON,Uxbridge,44.1073,-79.1309,POI3,45.521629,-73.566024,467.282,467.282
5227374,50:04.6,CA,AB,Spruce Grove,53.5533,-113.895,POI1,53.546167,-113.485734,27.138288,27.138288
5227460,50:02.8,CA,ON,Brantford,43.1772,-80.248,POI3,45.521629,-73.566024,592.7987,592.7987
5227489,50:03.3,CA,AB,Innisfail,52.0269,-113.9507,POI1,53.546167,-113.485734,171.9521,171.9521
5227572,50:04.6,CA,AB,Edmonton,53.5141,-113.601,POI1,53.546167,-113.485734,8.435678,8.435678
5227634,50:05.6,CA,QC,Montreal,45.65,-73.4833,POI3,45.521629,-73.566024,15.6601305,15.6601305
5227655,50:05.6,CA,AB,Edmonton,53.585,-113.5526,POI1,53.546167,-113.485734,6.1892886,6.1892886
5227695,50:07.6,CA,AB,Edmonton,53.44221,-113.4451,POI1,53.546167,-113.485734,11.880089,11.880089
5227787,50:08.3,CA,AB,Calgary,51.14885,-114.0666,POI1,53.546167,-113.485734,269.67703,269.67703
5227853,50:09.8,CA,ON,London,42.9699,-81.2081,POI3,45.521629,-73.566024,672.6697,672.6697
5227891,50:09.9,CA,ON,Toronto,43.6459,-79.3857,POI3,45.521629,-73.566024,506.83826,506.83826
5227978,50:05.5,CA,AB,Calgary,51.0823,-113.9578,POI1,53.546167,-113.485734,276.04443,276.04443
5227994,50:05.9,CA,AB,Edmonton,53.60844,-113.45967,POI1,53.546167,-113.485734,7.142593,7.142593
5228013,50:06.3,CA,ON,Mississauga,43.5738,-79.7193,POI3,45.521629,-73.566024,534.5432,534.5432
5228087,50:09.9,CA,ON,Toronto,43.7068,-79.3991,POI3,45.521629,-73.566024,504.85086,504.85086
5228098,50:08.1,CA,AB,Edmonton,53.5515,-113.492,POI1,53.546167,-113.485734,0.7244256,0.7244256
5228127,50:09.8,CA,AB,Edmonton,53.5931,-113.4077,POI1,53.546167,-113.485734,7.349252,7.349252
5228174,50:09.9,CA,ON,London,42.9699,-81.2081,POI3,45.521629,-73.566024,672.6697,672.6697
5228241,50:07.1,CA,AB,Edmonton,53.6258,-113.5068,POI1,53.546167,-113.485734,8.972062,8.972062
5228272,50:09.5,CA,AB,Calgary,51.053,-114.161,POI1,53.546167,-113.485734,281.21713,281.21713
5228295,50:09.8,CA,ON,Saint Catharines,43.18,-79.21,POI3,45.521629,-73.566024,519.6345,519.6345
5228340,50:09.8,CA,ON,Toronto,43.6682,-79.4209,POI3,45.521629,-73.566024,508.2972,508.2972
5228423,50:09.8,CA,AB,Edmonton,53.60844,-113.45967,POI1,53.546167,-113.485734,7.142593,7.142593
5228516,50:10.8,CA,QC,Montréal,45.5096,-73.5592,POI3,45.521629,-73.566024,1.4393314,1.4393314
5228532,50:12.5,CA,ON,Ancaster,43.208,-79.9652,POI3,45.521629,-73.566024,570.9865,570.9865
5228586,50:13.1,CA,AB,Calgary,51.0486,-113.968,POI1,53.546167,-113.485734,279.85056,279.85056
5228656,50:13.5,CA,AB,Edmonton,53.4154,-113.4178,POI1,53.546167,-113.485734,15.236549,15.236549
5228676,50:13.9,CA,ON,Sudbury,46.4707,-80.9707,POI3,45.521629,-73.566024,583.0189,583.0189
5228722,50:13.9,CA,ON,Etobicoke,43.7432,-79.5876,POI3,45.521629,-73.566024,516.8959,516.8959
5228789,50:12.3,CA,AB,Calgary,51.03921,-113.97842,POI1,53.546167,-113.485734,280.97247,280.97247
5228830,50:13.6,CA,AB,Calgary,51.0823,-113.9578,POI1,53.546167,-113.485734,276.04443,276.04443
5228888,50:13.8,CA,ON,Mississauga,43.5869,-79.7559,POI3,45.521629,-73.566024,536.5672,536.5672
5228932,50:13.9,CA,MB,Winnipeg,49.8255,-97.1879,POI1,53.546167,-113.485734,1197.4547,1197.4547
5228966,50:13.9,CA,ON,Ajax,43.8558,-79.0179,POI3,45.521629,-73.566024,470.0317,470.0317
5229065,50:13.9,CA,ON,Barrie,44.4015,-79.6782,POI3,45.521629,-73.566024,497.91437,497.91437
5229190,50:10.9,CA,AB,Red Deer,52.2694,-113.769,POI1,53.546167,-113.485734,143.35654,143.35654
5229274,50:13.3,CA,AB,Calgary,51.0486,-113.968,POI1,53.546167,-113.485734,279.85056,279.85056
5229326,50:13.9,CA,ON,Ajax,43.8901,-79.0439,POI3,45.521629,-73.566024,470.3277,470.3277
5229353,50:14.1,CA,ON,Ajax,43.8489,-79.0529,POI3,45.521629,-73.566024,472.9056,472.9056
5229391,50:14.2,CA,AB,Calgary,50.8837,-114.0326,POI1,53.546167,-113.485734,298.60245,298.60245
5229493,50:13.8,CA,ON,Toronto,43.6566,-79.3705,POI3,45.521629,-73.566024,505.21252,505.21252
5229567,50:13.8,CA,ON,Newmarket,44.0542,-79.4531,POI3,45.521629,-73.566024,493.4581,493.4581
5229587,50:14.4,CA,AB,Calgary,51.0381,-114.118,POI1,53.546167,-113.485734,282.3911,282.3911
5229729,50:16.4,CA,AB,Edmonton,53.5516,-113.532,POI1,53.546167,-113.485734,3.1256812,3.1256812
5229821,50:15.7,CA,AB,Edmonton,53.4154,-113.4178,POI1,53.546167,-113.485734,15.236549,15.236549
5229842,50:16.4,CA,QC,Deux-Montagnes,45.5395,-73.9193,POI3,45.521629,-73.566024,27.667788,27.667788
5230005,50:17.0,CA,ON,Ottawa,45.4203,-75.7004,POI3,45.521629,-73.566024,167.27895,167.27895
5230035,50:18.5,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5230083,50:15.6,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,53.546167,-113.485734,377.3394,377.3394
5230147,50:17.0,CA,ON,Mississauga,43.5738,-79.7193,POI3,45.521629,-73.566024,534.5432,534.5432
5230203,50:18.3,CA,ON,Burlington,43.303,-79.7988,POI3,45.521629,-73.566024,554.06287,554.06287
5230247,50:18.4,CA,ON,Burlington,43.3016,-79.8582,POI3,45.521629,-73.566024,558.3736,558.3736
5230313,50:19.6,CA,ON,Alliston,44.1492,-79.8553,POI3,45.521629,-73.566024,520.0049,520.0049
5230409,50:19.1,CA,BC,Richmond,49.1679,-123.117,POI1,53.546167,-113.485734,827.9304,827.9304
5230450,50:20.1,CA,AB,Spruce Grove,53.5533,-113.895,POI1,53.546167,-113.485734,27.138288,27.138288
5230461,50:20.9,CA,AB,Edmonton,53.5166,-113.595,POI1,53.546167,-113.485734,7.957698,7.957698
5230473,50:20.4,CA,AB,Red Deer,52.2468,-113.788,POI1,53.546167,-113.485734,146.02258,146.02258
5230508,50:23.4,CA,AB,Cochrane,51.1834,-114.4687,POI1,53.546167,-113.485734,271.30023,271.30023
5230585,50:23.5,CA,AB,Calgary,51.1188,-113.9471,POI1,53.546167,-113.485734,271.92514,271.92514
5230649,50:25.1,CA,ON,Mississauga,43.5771,-79.6306,POI3,45.521629,-73.566024,527.9495,527.9495
5230714,50:25.6,CA,ON,Mississauga,43.5869,-79.7559,POI3,45.521629,-73.566024,536.5672,536.5672
5230766,50:23.7,CA,AB,Calgary,51.0823,-113.9578,POI1,53.546167,-113.485734,276.04443,276.04443
5230768,50:24.1,CA,AB,Calgary,51.053,-114.161,POI1,53.546167,-113.485734,281.21713,281.21713
5230807,50:24.3,CA,AB,Calgary,51.053,-114.161,POI1,53.546167,-113.485734,281.21713,281.21713
5230852,50:25.6,CA,ON,Courtice,43.872,-78.75,POI3,45.521629,-73.566024,449.8138,449.8138
5230861,50:27.4,CA,ON,Toronto,43.63,-79.477,POI3,45.521629,-73.566024,514.2274,514.2274
5230944,50:27.9,CA,QC,Brossard,45.4571,-73.4922,POI3,45.521629,-73.566024,9.205434,9.205434
5231024,50:25.2,CA,AB,Calgary,51.09422,-113.99881,POI1,53.546167,-113.485734,275.06827,275.06827
5231072,50:27.0,CA,ON,Toronto,43.6667,-79.4167,POI3,45.521629,-73.566024,508.06552,508.06552
5231075,50:27.3,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5231207,50:27.7,CA,QC,Montréal,45.5514,-73.6116,POI3,45.521629,-73.566024,4.8601074,4.8601074
5231278,50:25.5,CA,ON,Toronto,43.7918,-79.2365,POI3,45.521629,-73.566024,488.97244,488.97244
5231334,50:29.1,CA,ON,Brampton,43.684,-79.7716,POI3,45.521629,-73.566024,533.1167,533.1167
5231419,50:29.0,CA,AB,Calgary,51.0433,-114.064,POI1,53.546167,-113.485734,281.2792,281.2792
5231433,50:30.3,CA,AB,Edmonton,53.5515,-113.492,POI1,53.546167,-113.485734,0.7244256,0.7244256
5231492,50:26.9,CA,ON,Mississauga,43.6046,-79.6729,POI3,45.521629,-73.566024,529.6772,529.6772
5231508,50:29.8,CA,ON,North York,43.7353,-79.5408,POI3,45.521629,-73.566024,513.8368,513.8368
5231570,50:30.0,CA,ON,North York,43.7353,-79.5408,POI3,45.521629,-73.566024,513.8368,513.8368
5231691,50:28.3,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5231695,50:28.8,CA,ON,Thornhill,43.8395,-79.3831,POI3,45.521629,-73.566024,497.48987,497.48987
5231768,50:29.1,CA,ON,North York,43.7318,-79.4182,POI3,45.521629,-73.566024,505.05008,505.05008
5231791,50:29.1,CA,ON,North York,43.7353,-79.5408,POI3,45.521629,-73.566024,513.8368,513.8368
5231834,50:29.5,CA,ON,North York,43.7353,-79.5408,POI3,45.521629,-73.566024,513.8368,513.8368
5231909,50:29.9,CA,QC,Montréal,45.502,-73.562,POI3,45.521629,-73.566024,2.2041464,2.2041464
5231916,50:31.4,CA,ON,Toronto,7.29323,125.7022,POI1,53.546167,-113.485734,11298.757,11298.757
5232007,50:29.1,CA,ON,Oshawa,43.93297,-78.87543,POI3,45.521629,-73.566024,456.04068,456.04068
5232059,50:29.9,CA,ON,Mississauga,43.5771,-79.6306,POI3,45.521629,-73.566024,527.9495,527.9495
5232207,50:31.2,CA,QC,Montréal,45.4978,-73.5798,POI3,45.521629,-73.566024,2.8588283,2.8588283
5232251,50:31.5,CA,ON,Oakville,43.4309,-79.7767,POI3,45.521629,-73.566024,545.8196,545.8196
5232327,50:31.5,CA,ON,Toronto,43.672,-79.3791,POI3,45.521629,-73.566024,505.08176,505.08176
5232330,50:31.6,CA,ON,Toronto,43.6682,-79.4209,POI3,45.521629,-73.566024,508.2972,508.2972
5232407,50:32.8,CA,ON,Toronto,43.65832,-79.38539,POI3,45.521629,-73.566024,506.2059,506.2059
5232496,50:35.3,CA,AB,Calgary,50.91919,-114.10409,POI1,53.546167,-113.485734,295.34222,295.34222
5232498,50:31.5,CA,ON,Welland,42.9872,-79.2801,POI3,45.521629,-73.566024,536.0425,536.0425
5232577,50:31.5,CA,ON,Mississauga,43.56539,-79.6225,POI3,45.521629,-73.566024,527.94025,527.94025
5232595,50:32.1,CA,QC,Saint-Bruno,45.53632,-73.30809,POI3,45.521629,-73.566024,20.215319,20.215319
5232685,50:32.6,CA,ON,Toronto,43.7071,-79.3978,POI3,45.521629,-73.566024,504.74197,504.74197
5232775,50:31.5,CA,ON,Oakville,43.4934,-79.7126,POI3,45.521629,-73.566024,538.03754,538.03754
5232843,50:31.5,CA,ON,Toronto,43.6477,-79.4174,POI3,45.521629,-73.566024,509.0439,509.0439
5232856,50:31.5,CA,ON,Toronto,43.6646,-79.3696,POI3,45.521629,-73.566024,504.75513,504.75513
5232858,50:31.6,CA,ON,Kitchener,43.4134,-80.496,POI3,45.521629,-73.566024,598.8796,598.8796
5232925,50:33.5,CA,ON,Toronto,43.65913,-79.39121,POI3,45.521629,-73.566024,506.58768,506.58768
5232997,50:34.7,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3,45.521629,-73.566024,224.92677,224.92677
5233088,50:35.5,CA,AB,Calgary,51.0475,-114.068,POI1,53.546167,-113.485734,280.85474,280.85474
5233192,50:36.1,CA,ON,Toronto,43.6459,-79.3857,POI3,45.521629,-73.566024,506.83826,506.83826
5233331,50:34.6,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3,45.521629,-73.566024,224.92677,224.92677
5233435,50:35.2,CA,AB,Edmonton,53.44221,-113.4451,POI1,53.546167,-113.485734,11.880089,11.880089
5233459,50:36.0,CA,AB,Calgary,50.9093,-114.1028,POI1,53.546167,-113.485734,296.4193,296.4193
5233538,50:37.5,CA,QC,Montreal,45.65,-73.4833,POI3,45.521629,-73.566024,15.6601305,15.6601305
5233585,50:40.2,CA,QC,Repentigny,45.77777,-73.44243,POI3,45.521629,-73.566024,30.054655,30.054655
5233660,50:37.8,CA,AB,Red Deer,52.2468,-113.788,POI1,53.546167,-113.485734,146.02258,146.02258
5233747,50:38.1,CA,AB,Red Deer,52.2468,-113.788,POI1,53.546167,-113.485734,146.02258,146.02258
5233783,50:38.4,CA,AB,Red Deer,52.2468,-113.788,POI1,53.546167,-113.485734,146.02258,146.02258
5233880,50:40.6,CA,ON,Fort Erie,42.90265,-78.9347,POI3,45.521629,-73.566024,518.26117,518.26117
5234031,50:36.3,CA,AB,Calgary,51.1387,-114.2015,POI1,53.546167,-113.485734,272.28934,272.28934
5234051,50:40.2,CA,ON,Mississauga,43.5769,-79.6283,POI3,45.521629,-73.566024,527.7928,527.7928
5234117,50:40.4,CA,AB,Edmonton,53.60844,-113.45967,POI1,53.546167,-113.485734,7.142593,7.142593
5234208,50:40.5,CA,ON,York,43.6915,-79.4307,POI3,45.521629,-73.566024,507.88263,507.88263
5234223,50:41.0,CA,ON,Richmond Hill,43.8428,-79.4239,POI3,45.521629,-73.566024,500.33792,500.33792
5234272,50:44.2,CA,QC,Montréal,45.467,-73.6484,POI3,45.521629,-73.566024,8.850103,8.850103
5234282,50:40.3,CA,ON,Saint Catharines,43.1954,-79.2189,POI3,45.521629,-73.566024,519.345,519.345
5234357,50:42.9,CA,AB,Edmonton,53.41482,-113.45695,POI1,53.546167,-113.485734,14.742677,14.742677
5234415,50:43.7,CA,ON,Toronto,43.6477,-79.4174,POI3,45.521629,-73.566024,509.0439,509.0439
5234511,50:44.1,CA,ON,Etobicoke,43.6879,-79.557,POI3,45.521629,-73.566024,517.2486,517.2486
5234633,50:44.5,CA,BC,New Westminster,49.2103,-122.92,POI1,53.546167,-113.485734,813.87897,813.87897
5234719,50:42.0,CA,AB,Sherwood Park,53.53965,-113.30352,POI1,53.546167,-113.485734,12.10109,12.10109
5234775,50:43.0,CA,QC,Charlesbourg,46.8753,-71.2803,POI3,45.521629,-73.566024,231.85805,231.85805
5234821,50:43.5,CA,ON,Fort Erie,42.9052,-78.9365,POI3,45.521629,-73.566024,518.21375,518.21375
5234849,50:44.2,CA,ON,Mississauga,43.7139,-79.6434,POI3,45.521629,-73.566024,522.3397,522.3397
5234976,50:44.2,CA,ON,Brampton,43.7033,-79.7603,POI3,45.521629,-73.566024,531.3962,531.3962
5235006,50:43.2,CA,ON,North York,43.7677,-79.4126,POI3,45.521629,-73.566024,502.95404,502.95404
5235014,50:44.2,CA,ON,Brampton,43.684,-79.7716,POI3,45.521629,-73.566024,533.1167,533.1167
5235062,50:46.7,CA,ON,Toronto,43.6682,-79.4209,POI3,45.521629,-73.566024,508.2972,508.2972
5235157,50:46.7,CA,QC,Trois-Rivières,46.3668,-72.6168,POI3,45.521629,-73.566024,119.33967,119.33967
5235219,50:43.2,CA,ON,Fort Erie,42.9052,-78.9365,POI3,45.521629,-73.566024,518.21375,518.21375
5235307,50:43.6,CA,ON,Toronto,43.7068,-79.3991,POI3,45.521629,-73.566024,504.85086,504.85086
5235385,50:44.2,CA,ON,Hanmer,46.6463,-80.9967,POI3,45.521629,-73.566024,587.9292,587.9292
5235490,50:45.6,CA,AB,Edmonton,53.55,-113.5,POI1,53.546167,-113.485734,1.037381,1.037381
5235575,50:46.7,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,45.521629,-73.566024,499.06558,499.06558
5235701,50:46.7,CA,ON,London,43.0346,-81.2554,POI3,45.521629,-73.566024,672.8116,672.8116
5235713,50:46.4,CA,BC,Richmond,49.1599,-123.169,POI1,53.546167,-113.485734,831.4185,831.4185
5235751,50:46.7,CA,AB,Edmonton,53.4597,-113.46117,POI1,53.546167,-113.485734,9.760463,9.760463
5235848,50:46.6,CA,ON,Kitchener,43.4553,-80.4845,POI3,45.521629,-73.566024,596.0528,596.0528
5235919,50:46.6,CA,BC,Delta,49.0934,-123.058,POI1,53.546167,-113.485734,829.9529,829.9529
5235926,50:49.5,CA,AB,Calgary,51.1229,-114.189,POI1,53.546167,-113.485734,273.8701,273.8701
5235944,50:46.7,CA,SK,Saskatoon,52.1711,-106.6173,POI1,53.546167,-113.485734,487.04987,487.04987
5235956,50:49.2,CA,AB,Calgary,51.06085,-113.94002,POI1,53.546167,-113.485734,278.27795,278.27795
5235958,50:49.2,CA,AB,Beaumont,53.3588,-113.40506,POI1,53.546167,-113.485734,21.530666,21.530666
5236029,50:51.1,CA,AB,Edmonton,53.48336,-113.68078,POI1,53.546167,-113.485734,14.70608,14.70608
5236106,50:51.6,CA,AB,Red Deer,52.2468,-113.788,POI1,53.546167,-113.485734,146.02258,146.02258
5236165,50:47.8,CA,ON,Toronto,43.707,-79.3974,POI3,45.521629,-73.566024,504.71768,504.71768
5236263,50:49.1,CA,NL,St. John's,47.5704,-52.7388,POI4,45.22483,-63.232729,847.3285,847.3285
5236359,50:49.2,CA,AB,Calgary,50.9316,-114.096,POI1,53.546167,-113.485734,293.89627,293.89627
5236424,50:49.2,CA,AB,Calgary,51.1414,-114.076,POI1,53.546167,-113.485734,270.5918,270.5918
5236515,50:49.4,CA,ON,Toronto,43.6459,-79.3857,POI3,45.521629,-73.566024,506.83826,506.83826
5236596,50:50.0,CA,ON,Brampton,43.788,-79.737,POI3,45.521629,-73.566024,525.84485,525.84485
5236622,50:51.5,CA,ON,North York,43.7318,-79.4182,POI3,45.521629,-73.566024,505.05008,505.05008
5236725,50:49.1,CA,AB,Calgary,51.0242,-114.1004,POI1,53.546167,-113.485734,283.74057,283.74057
5236765,50:49.7,CA,AB,Calgary,51.094,-114.0783,POI1,53.546167,-113.485734,275.8336,275.8336
5236856,50:49.5,CA,AB,Calgary,50.995,-114.08671,POI1,53.546167,-113.485734,286.82068,286.82068
5236889,50:50.7,CA,ON,Toronto,43.6666,-79.3823,POI3,45.521629,-73.566024,505.57712,505.57712
5236940,50:54.3,CA,AB,Calgary,50.9339,-114.03152,POI1,53.546167,-113.485734,293.0506,293.0506
5236989,50:53.8,CA,AB,Calgary,50.8837,-114.0326,POI1,53.546167,-113.485734,298.60245,298.60245
5237079,50:55.5,CA,AB,Edmonton,53.5463,-113.5957,POI1,53.546167,-113.485734,7.289313,7.289313
5237127,50:55.6,CA,NB,Moncton,46.1033,-64.815,POI4,45.22483,-63.232729,157.27705,157.27705
5237222,50:55.6,CA,AB,Edmonton,53.587,-113.441,POI1,53.546167,-113.485734,5.425651,5.425651
5237317,50:52.0,CA,AB,Red Deer,52.2468,-113.788,POI1,53.546167,-113.485734,146.02258,146.02258
5237352,50:52.2,CA,AB,Red Deer,52.2468,-113.788,POI1,53.546167,-113.485734,146.02258,146.02258
5237437,50:53.0,CA,AB,Red Deer,52.2468,-113.788,POI1,53.546167,-113.485734,146.02258,146.02258
5237456,50:54.0,CA,AB,Calgary,51.1264,-114.1419,POI1,53.546167,-113.485734,272.94247,272.94247
5237517,50:55.6,CA,ON,Timmins,48.4773,-81.3364,POI3,45.521629,-73.566024,675.7253,675.7253
5237518,50:55.6,CA,AB,Calgary,51.0905,-114.182,POI1,53.546167,-113.485734,277.3406,277.3406
5237521,50:55.7,CA,AB,Calgary,50.9013,-114.032,POI1,53.546167,-113.485734,296.65393,296.65393
